Longitude,Latitude,objectid,dm_name,strucode,nrld_no,dm_lat,dm_long,dm_ncity,dtcode,stcode,rivcode,bacode,dm_type,dm_cmp_yr,dm_length,dm_height,dm_flod_des,dm_spil_type,dm_spil_leng,dm_spil_lev,dm_spil_cap,dm_gate_type,dm_gate_no,dm_gate_sz,dam_vol,dm_coment,uname,dm_cmn_yr,dm_name_al,dm_status,dm_ses_zone,dm_no_river_sluice,dm_sluice_purpose,dm_sluice_sz,dm_mod_oper,dm_inst_inter_ager,dm_inst_inter,dm_perliament,dm_ener_dissp,dm_instru_embed,class,dm_oper_main_age,dm_gt_ungtd,dm_lat_1,dm_long_1,created_user,created_date,last_edited_user,last_edited_date,ltype
75.4052717097353,18.4311325962166,"2352",Anala Dam,D03294,MH09LH0293,18.431394,75.405307,Parenda,Osmanabad,MS,Local Nallah,"04",TE,"1972","1290","23.34","387.11",OG,,"534","375",,,,,,NITIN,,,Completed,Seismic Zone-III,,,,,,,Osmanabad,,,CLASS 3,"WRD,GOM ",,18.43113327,75.40527344,,,,,dam
74.8998485387436,20.8194158164297,"2353",Anchale Dam,D03296,MH09MH0960,20.821,74.9,Dhule,Dhule,MS,Kanheri,"13",TE,"1983","594","16.41",,,,,"198.78",,,,"94",,NITIN,,,Completed,Seismic Zone-III,,,,,,,Dhule,,,CLASS 3,"WRD,GOM ",,20.81941605,74.89984894,,,,,dam
76.2055479760388,20.2011748893794,"2354",Ancharwadi -I Dam,D03298,MH09MH1088,20.201159,76.205385,Deulgaon Raja,Buldana,MS,Local Nallah,"03",TE,"1985","570","17.9",,,,,"399",,,,"213",,NITIN,,,Completed,Seismic Zone-II,,,,,,,Buldana,,,CLASS 3,"WRD,GOM ",,20.20117569,76.20555115,,,,,dam
76.2179290169353,20.1956386483909,"2355",Ancharwadi-II Dam,D03299,MH09LH1190,20.194,76.219,Deulgaon Raja,Buldana,MS,Local Nallah,"03",TE,"1988","795","14.4",,,,,"222.3",,,,"148",,NITIN,,,Completed,Seismic Zone-II,,,,,,,Buldana,,,CLASS 3,"WRD,GOM ",,20.19563866,76.21792603,,,,,dam
76.2644768274212,20.1800292631364,"2356",Andhera Dam,D03301,MH09LH0695,20.179983,76.264842,Deulgaon Raja,Buldana,MS,Local Nallah,"03",TE,"1978","1162","13.14",,,,,"231",,,,"94.98",,NITIN,,,Completed,Seismic Zone-II,,,,,,,Buldana,,,CLASS 3,"WRD,GOM ",,20.18002892,76.26448059,,,,,dam
73.9300805651939,16.6221082848217,"2357",Andur Dam,D03302,MH09MH0914,16.621442,73.930939,Gagan Bavda,Kolhapur,MS,,"04",TE,"1982","430","24.51",,,,,"98",,,,"197",,NITIN,,,Completed,Seismic Zone-III,,,,,,,Kolhapur,,,CLASS 3,"WRD,GOM ",,16.62210846,73.93008423,,,,,dam
74.2501764572143,19.1889549771,"2358",Anepemdara Dam,D03303,MH09LH1473,19.189161,74.25,Junnar,Pune,MS,Local Nallah,"03",TE,"1998","375","14.34",,,,,"545",,,,"2120",,NITIN,,,Completed,Seismic Zone-III,,,,,,,Shirur,,,CLASS 3,"WRD,GOM ",,19.18895531,74.25017548,,,,,dam
78.8674988386579,20.8869740220751,"2359",Anjagaon Dam,D03304,MH09LH0540,20.886217,78.866793,Hingana,Nagpur,MS,Local Nallah,"03",TE,"1976","610","14.86",,,,,"11.35",,,,"14",,NITIN,,,Completed,Seismic Zone-II,,,,,,,Ramtek,,,CLASS 3,"WRD,GOM ",,20.88697433,78.86750031,,,,,dam
75.5640677489982,19.9838903775616,"2360",Anjandoh Dam,D03306,MH09LH0409,19.983867,75.564189,Aurangabad,Aurangabad,MS,Local Nallah,"03",TE,"1974","521","14.6",,,,,"191",,,,,,NITIN,,,Completed,Seismic Zone-II,,,,,,,Jalna,,,CLASS 3,"WRD,GOM ",,19.98389053,75.56406403,,,,,dam
78.5707680521144,20.293389808339,"2361",Anji Dam,D03307,MH09MH1117,20.293721,78.570276,Ralegaon,Yavatmal,MS,Local Nallah,"03",TE,"1986","385","20.37",,,,,"290",,,,"230",,NITIN,,,Completed,Seismic Zone-II,,,,,,,Yavatmal - Washim,,,CLASS 3,"WRD,GOM ",,20.29339027,78.57077026,,,,,dam
77.3372437036655,20.0337491597204,"2362",Ansing Dam,D03310,MH09MH1630,20.033069,77.33746,Washim,Washim,MS,Local Nallah,"03",TE,"2004","220","25.73",,,,,"194",,,,"2854",,NITIN,,,Completed,Seismic Zone-II,,,,,,,Yavatmal - Washim,,,CLASS 3,"WRD,GOM ",,20.03374863,77.33724213,,,,,dam
74.0779579915344,17.0392862614531,"2363",Antri (Bk) Dam,D03312,MH09MH1215,17.0383,74.077175,Shirala,Sangli,MS,Local Nallah,"04",TE,"1989","907","22.79",,,,,"235",,,,"193",,NITIN,,,Completed,Seismic Zone-IV,,,,,,,Hatkanangle,,,CLASS 3,"WRD,GOM ",,17.03928566,74.07795715,,,,,dam
75.7780381785521,19.9515553592478,"2364",Anvi Dam,D03313,MH09LH0183,19.951477,75.775967,Jalna,Jalna,MS,Local Nallah,"03",TE,"1969","1135","12.76",,,,,"262",,,,"134",,NITIN,,,Completed,Seismic Zone-II,,,,,,,Jalna,,,CLASS 3,"WRD,GOM ",,19.95155525,75.77803802,,,,,dam
76.5942570412425,18.2009906762286,"2365",Apchunda Dam,D03316,MH09LH0173,18.2003,76.594833,Ausa,Latur,MS,Local Nallah,"03",TE,"1968","1219","11.6",,,,,,,,,,,NITIN,,,Completed,Seismic Zone-II,,,,,,,Osmanabad,,,CLASS 3,"WRD,GOM ",,18.20099068,76.59425354,,,,,dam
74.0764198657958,17.8372151686499,"2366",Arabwadi Dam,D03317,MH09MH0621,17.836466,74.075895,Koregaon,Satara,MS,Baba,"04",TE,"1977","870","17.95",,,,,"246",,,,"135",,NITIN,,,Completed,Seismic Zone-III,,,,,,,Satara,,,CLASS 3,"WRD,GOM ",,17.83721542,74.07642365,,,,,dam
77.0296791732116,18.305860605863,"2367",Arasnal Dam,D03319,MH09LH0389,18.306129,77.029106,Udgir,Latur,MS,Local Nallah,"03",TE,"1973","1067","11.6",,,,,,,,,,,NITIN,,,Completed,Seismic Zone-II,,,,,,,Latur,,,CLASS 3,"WRD,GOM ",,18.30586052,77.02967834,,,,,dam
74.9706467752078,21.0533811025745,"2368",Ardi Dam,D03323,MH09LH0924,21.053467,74.97085,Amalner,Jalgaon,MS,Local Nallah,"13",TE,"1982","1020","13.5",,,,,"264",,,,,,NITIN,,,Completed,Seismic Zone-III,,,,,,,Jalgaon,,,CLASS 3,"WRD,GOM ",,21.05338097,74.97064972,,,,,dam
74.8283082473047,17.3037037648537,"2369",Arjunwadi Dam,D03324,MH09MH1609,17.303177,74.828373,Atpadi,Sangli,MS,Local Nallah,"04",TE,"2002","459","17.52",,,,,"739",,,,"4680",,NITIN,,,Completed,Seismic Zone-III,,,,,,,Sangli,,,CLASS 3,"WRD,GOM ",,17.30370331,74.82830811,,,,,dam
76.124029033339,17.8651878404485,"2370",Arli Dam,D03325,MH09LH1710,17.865364,76.122927,Tuljapur,Osmanabad,MS,Local Nallah,"04",TE,,"771","12.35",,,,,"132",,,,,,NITIN,,,Under Construction,Seismic Zone-III,,,,,,,Osmanabad,,,CLASS 3,"WRD,GOM ",,17.8651886,76.12403107,,,,,dam
75.7218597769472,18.4365162080505,"2371",Arsoli Dam,D03327,MH09MH1246,18.436565,75.721751,Bhum,Osmanabad,MS,Local Nallah,"04",TE,"1990","6561","23.3",,,,,"931",,,,,,NITIN,,,Completed,Seismic Zone-III,,,,,,,Osmanabad,,,CLASS 3,"WRD,GOM ",,18.43651581,75.72186279,,,,,dam
77.3323446180198,20.1458593036823,"2372",Asegaonbandh Dam,D03329,MH09MH1736,20.146603,77.332062,Mangrul,Washim,MS,Local Nallah,"03",TE,,,"15.2",,,,,"228",,,,,,NITIN,,,Under Construction,Seismic Zone-II,,,,,,,Yavatmal - Washim,,,CLASS 3,"WRD,GOM ",,20.14585876,77.33234406,,,,,dam
78.1930724998882,21.2090348872671,"2373",Ashti Dam,D03330,MH09LH1557,21.208366,78.193227,Ashti,Wardha,MS,Local Nallah,"03",TE,"1963","589","17.31",,,,,"143.24",,,,"115",,NITIN,,,Completed,Seismic Zone-II,,,,,,,Wardha,,,CLASS 3,"WRD,GOM ",,21.20903397,78.19306946,,,,,dam
75.0776561312135,18.8473589451302,"2374",Ashti (Nimgaon Choba) Dam,D03332,MH09MH0014,18.848144,75.074909,Ashti,Bid,MS,Kadi,"04",TE,"2000","2291","14.67",,,,,"2329.6",,,,,,NITIN,,,Completed,Seismic Zone-III,,,,,,,Beed,,,CLASS 3,"WRD,GOM ",,18.8473587,75.07765961,,,,,dam
73.0018908324216,19.5875581404262,"2375",Asnas Dam,D03333,MH09MH1701,19.58799,73.002356,Vada,Thane,MS,Local Nallah,"14",TE,,"292","22.96",,,,,"105",,,,"178",,NITIN,,,Under Construction,Seismic Zone-III,,,,,,,Palghar,,,CLASS 3,"WRD,GOM ",,19.58755875,73.00189209,,,,,dam
77.5267428117643,20.2778056953868,"2376",Asola Dam,D03336,MH09MH0580,20.277728,77.52756,Manora,Washim,MS,Local Nallah,"03",TE,"1976","2959","18",,,,,"414",,,,"153",,NITIN,,,Completed,Seismic Zone-II,,,,,,,Yavatmal - Washim,,,CLASS 3,"WRD,GOM ",,20.27780533,77.52674103,,,,,dam
77.5086799128026,20.1606721754807,"2377",Asolagavha Dam,D03337,MH09MH1213,20.159783,77.508267,Manora,Washim,MS,Local Nallah,"03",TE,"1989","422","19.54",,,,,"193",,,,"196",,NITIN,,,Completed,Seismic Zone-II,,,,,,,Yavatmal - Washim,,,CLASS 3,"WRD,GOM ",,20.16067123,77.50868225,,,,,dam
73.515771836709,17.3627515150726,"2378",Asurde Dam,D03339,MH09MH1260,17.362782,73.515974,Chiplun,Ratnagiri,MS,Local Nallah,"14",TE,"1991","340","22.6",,,,,"46.5",,,,"311",,NITIN,,,Completed,Seismic Zone-IV,,,,,,,Raigarh,,,CLASS 3,"WRD,GOM ",,17.36275101,73.51576996,,,,,dam
72.8061298878482,20.0870545418483,"2379",Aswali Dam,D03341,MH09MH1394,20.087252,72.806007,Dahanu,Thane,MS,Local Nallah,"14",TE,"1996","361","23.14",,,,,"189",,,,"271",,NITIN,,,Completed,Seismic Zone-III,,,,,,,Palghar,,,CLASS 3,"WRD,GOM ",,20.08705521,72.80612946,,,,,dam
74.9144345938022,17.4107570717509,"2380",Atpadi Dam,D03343,MH09MH0314,17.41127,74.914597,Atpadi,Sangli,MS,Balatira Nala,"04",TE,"1972","1139","16.5",,,,,"1727",,,,"147",,NITIN,,,Completed,Seismic Zone-III,,,,,,,Sangli,,,CLASS 3,"WRD,GOM ",,17.41075706,74.91443634,,,,,dam
77.0398005518835,19.5245949170274,"2381",Aundha Dam,D03345,MH09MH0491,19.526446,77.039469,Hingoli,Hingoli,MS,Local Nallah,"03",TE,"1975","466","15.2",,,,,"238",,,,"157",,NITIN,,,Completed,Seismic Zone-II,,,,,,,Hingoli,,,CLASS 3,"WRD,GOM ",,19.52459526,77.03980255,,,,,dam
74.9885686604938,20.1836781612529,"2382",Aurala Dam,D03346,MH09LH0623,20.183286,74.987413,Kannad,Aurangabad,MS,Local Nallah,"03",TE,"1977","1830","11.55",,,,,"294",,,,,,NITIN,,,Completed,Seismic Zone-II,,,,,,,Aurangabad,,,CLASS 3,"WRD,GOM ",,20.18367767,74.98857117,,,,,dam
73.3432783888307,19.0653555491117,"2383",Ausare Dam,D03347,MH09MH1019,19.065,73.343,Karjat,Raigarh,MS,Local Nallah,"14",TE,"1984","552","20.62",,,,,"58",,,,"170",,NITIN,,,Completed,Seismic Zone-III,,,,,,,Maval,,,CLASS 3,"WRD,GOM ",,19.0653553,73.34327698,,,,,dam
73.2870869502295,17.8914418139824,"2384",Awashi Dam,D03353,MH09HH1503,17.891279,73.28736,Dapoli,Ratnagiri,MS,Local Nallah,"14",TE,"1999","350","36.51",,,,,"221.18",,,,"894",,NITIN,,,Completed,Seismic Zone-IV,,,,,,,Raigarh,,,CLASS 3,"WRD,GOM ",,17.89144135,73.28708649,,,,,dam
76.2184629586895,18.9904828734372,"2385",Babhulgaon Dam,D03354,MH09MH0774,18.991,76.217,Majalgaon,Bid,MS,Jogwada,"03",TE,"1979","949","15.6",,,,,"340",,,,"267",,NITIN,,,Completed,Seismic Zone-II,,,,,,,Beed,,,CLASS 3,"WRD,GOM ",,18.99048233,76.21846008,,,,,dam
77.0221882288126,19.8335854737396,"2386",Babhulgaon Dam,D03356,MH09MH1620,19.83431,77.020934,Hingoli,Hingoli,MS,Local Nallah,"03",TE,,"986","12.25",,,,,"486",,,,"56100",,NITIN,,,Completed,Seismic Zone-II,,,,,,,Hingoli,,,CLASS 3,"WRD,GOM ",,19.83358574,77.02218628,,,,,dam
77.0668950712192,31.6709959897871,"2387",Pandoh Dam,D03357,HP27HH0003,31.671054,77.066884,Mandi,Mandi,HP,Beas,"01",ER + PG,"1977","255","76",,,,,"9939",,,,"1580","Live storage capacity: R-41
41 MM3",Divya,,,Completed,Seismic Zone-V,,,,,,,Mandi,,,CLASS 3,BBMB,,31.67099571,77.06689453,,,,,dam
75.7764147866423,18.3173326885499,"2388",Babhulgaon Dam,D03363,MH09LH1767,18.316958,75.776404,Barsi,Solapur,MS,Local Nallah,"04",TE,"2003","16.5","16.93",,,,,"1046",,,,"56100",,NITIN,,,Completed,Seismic Zone-III,,,,,,,Osmanabad,,,CLASS 3,"WRD,GOM ",,18.31733322,75.77641296,,,,,dam
75.5227462082774,20.063673004716,"2389",Babulgaon Dam,D03365,MH09LH1029,20.065,75.524,Aurangabad,Aurangabad,MS,Local Nallah,"03",TE,"1984","720","12.15",,,,,"165",,,,"68",,NITIN,,,Completed,Seismic Zone-II,,,,,,,Jalna,,,CLASS 3,"WRD,GOM ",,20.06367302,75.52274323,,,,,dam
75.1991771952012,20.4910278882196,"2390",Badarkha Dam,D03367,MH09LH0767,20.490833,75.199067,Pachora,Jalgaon,MS,Local Nallah,"13",TE,"1979","1411","11.81",,,,,"275",,,,,,NITIN,,,Completed,Seismic Zone-II,,,,,,,Jalgaon,,,CLASS 3,"WRD,GOM ",,20.49102783,75.1991806,,,,,dam
76.8023972248691,17.918468202059,"2391",Badur Dam,D03368,MH09LH1776,17.918467,76.802383,Nilanga,Latur,MS,Local Nallah,"03",TE,,"932","12.65",,,,,"627",,,,,,NITIN,,,Completed,Seismic Zone-II,,,,,,,Latur,,,CLASS 3,"WRD,GOM ",,17.91846848,76.80239868,,,,,dam
75.5534007818349,18.5673041179221,"2392",Bagalwadi Dam,D03370,MH09MH0294,18.568631,75.552887,Bhum,Osmanabad,MS,Local Nallah,"04",TE,"1972","662","15",,,,,"388",,,,,,NITIN,,,Completed,Seismic Zone-III,,,,,,,Osmanabad,,,CLASS 3,"WRD,GOM ",,18.56730461,75.55339813,,,,,dam
74.705704046549,17.1298824614527,"2393",Balgawade Dam,D03371,MH09LH1146,17.131,74.704,Tasgaon,Sangli,MS,Local Nallah,"04",TE,"1987","950","13.4",,,,,"50",,,,"117.11",,NITIN,,,Completed,Seismic Zone-III,,,,,,,Sangli,,,CLASS 3,"WRD,GOM ",,17.12988281,74.70570374,,,,,dam
73.9098764568181,19.2618386012724,"2394",Ballalwadi Dam,D03372,MH09MH1414,19.261932,73.9104,Junnar,Pune,MS,Ramnagar,"04",TE,"1996","430","20.16",,,,,"1968",,,,"1.95",,NITIN,,,Completed,Seismic Zone-III,,,,,,,Shirur,,,CLASS 3,"WRD,GOM ",,19.26183891,73.90987396,,,,,dam
73.1778811301229,18.8421636566364,"2395",Bamnoli Dam,D03374,MH09MH0462,18.841282,73.177428,Panvel,Raigarh,MS,Local Nallah,"14",TE,"1975","410","22",,,,,"60",,,,"237",,NITIN,,,Completed,Seismic Zone-III,,,,,,,Maval,,,CLASS 3,"WRD,GOM ",,18.84216309,73.17787933,,,,,dam
75.5060385709861,20.7715997880741,"2396",Bamrud Dam,D03375,MH09LH0497,20.7717,75.505867,Pachora,Jalgaon,MS,Khadki,"13",TE,"1975","1217","13.11",,,,,"302",,,,"107.36",,NITIN,,,Completed,Seismic Zone-II,,,,,,,Raver,,,CLASS 3,"WRD,GOM ",,20.77160072,75.50603485,,,,,dam
74.3888696982388,17.9293134293575,"2397",Banganga Dam,D03380,MH09MH0522,17.929576,74.390466,Phaltan,Satara,MS,Banganga,"04",TE,"1955","1631","16.76",,,,,"1110",,,,"164",,NITIN,,,Completed,Seismic Zone-III,,,,,,,Madha,,,CLASS 3,"WRD,GOM ",,17.92931366,74.38887024,,,,,dam
74.8477464220473,17.340567278135,"2398",Banpuri Dam,D03384,MH09LH0244,17.339505,74.847843,Atpadi,Sangli,MS,Local Nallah,"04",TE,"1971","510","13.8",,,,,"226",,,,"109",,NITIN,,,Completed,Seismic Zone-III,,,,,,,Sangli,,,CLASS 3,"WRD,GOM ",,17.34056664,74.8477478,,,,,dam
74.8494877593111,19.1141087237446,"2399",Bardari Dam,D03385,MH09MH0370,19.115,74.85,Ahmadnagar,Ahmadnagar,MS,Mehakari,"04",TE,"1973","420","16.18",,,,,"561",,,,"116",,NITIN,,,Completed,Seismic Zone-III,,,,,,,Ahmadnagar,,,CLASS 3,"WRD,GOM ",,19.11410904,74.8494873,,,,,dam
73.8416745345483,16.7734526127871,"2400",Barki Dam,D03387,MH09MH1641,16.773567,73.841771,Shahuwadi,Kolhapur,MS,Local Nallah,"04",TE,"2005","335","25.66",,,,,"194.84",,,,"426.53",,NITIN,,,Completed,Seismic Zone-III,,,,,,,Hatkanangle,,,CLASS 3,"WRD,GOM ",,16.77345276,73.8416748,,,,,dam
77.9341346214641,20.8504979732912,"2401",Baslapur Dam,D03389,MH09MH0275,20.850612,77.934143,Chandur Railway,Amravati,MS,Kholad,"03",TE,"1972","320","17.85",,,,,"193",,,,"72",,NITIN,,,Completed,Seismic Zone-II,,,,,,,Wardha,,,CLASS 3,"WRD,GOM ",,20.8504982,77.93413544,,,,,dam
74.0753589249499,19.2940897665289,"2402",Belapur Badgi Dam,D03395,MH09MH0998,19.294609,74.074968,Akola,Ahmadnagar,MS,Kas,"03",TE,"1983","1212","19.93",,,,,"740",,,,"151.39",,NITIN,,,Completed,Seismic Zone-III,,,,,,,Shirdi,,,CLASS 3,"WRD,GOM ",,19.29409027,74.07535553,,,,,dam
75.158658178416,18.863087796633,"2403",Belgaon Dam,D03396,MH09LH0895,18.862536,75.157568,Ashti,Bid,MS,Local Nallah,"04",TE,"1981","181","14.8",,,,,"768",,,,,,NITIN,,,Completed,Seismic Zone-III,,,,,,,Beed,,,CLASS 3,"WRD,GOM ",,18.86308861,75.15866089,,,,,dam
76.6252738019636,19.5685108861272,"2404",Belkheda Dam,D03398,MH09LH0284,19.5711,76.627078,Jintur,Parbhani,MS,Local Nallah,"03",TE,"1972","1051","11.42",,,,,"232",,,,"110",,NITIN,,,Completed,Seismic Zone-II,,,,,,,Parbhani,,,CLASS 3,"WRD,GOM ",,19.56851006,76.62527466,,,,,dam
76.385733754879,18.1208983501237,"2405",Belkund Dam,D03401,MH09LH0786,18.12065,76.385833,Ausa,Latur,MS,Local Nallah,"03",TE,"1979","214","10.5",,,,,"509",,,,,,NITIN,,,Completed,Seismic Zone-III,,,,,,,Osmanabad,,,CLASS 3,"WRD,GOM ",,18.1208992,76.38573456,,,,,dam
75.0445209658128,17.0205331834494,"2406",Belunki Dam,D03402,MH09LH1448,17.020101,75.045244,Jath,Sangli,MS,Local Nallah,"04",TE,"1997","970","14",,,,,,,,,,,NITIN,,,Completed,Seismic Zone-III,,,,,,,Sangli,,,CLASS 3,"WRD,GOM ",,17.02053261,75.04451752,,,,,dam
75.6115961750108,19.0386045972574,"2407",Belura Dam,D03403,MH09LH0289,19.039001,75.610026,Bid,Bid,MS,Local Nallah,"03",TE,"1972","893","13.64",,,,,"308",,,,,,NITIN,,,Completed,Seismic Zone-II,,,,,,,Beed,,,CLASS 3,"WRD,GOM ",,19.03860474,75.61159515,,,,,dam
73.5809378467838,16.8792146532713,"2408",Beni Dam,D03405,MH09MH0855,16.878412,73.581284,Lanja,Ratnagiri,MS,Beni,"14",TE,"1981","258","17",,,,,"157.78",,,,"48",,NITIN,,,Completed,Seismic Zone-III,,,,,,,Ratnagiri - Sindhudurg,,,CLASS 3,"WRD,GOM ",,16.87921524,73.58094025,,,,,dam
74.2378643665445,16.3962891634684,"2409",Benikre Dam,D03406,MH09MH0320,16.396423,74.23785,Kagal,Kolhapur,MS,Local Nallah,"04",TE,"1973","595","20.99",,,,,,,,,"225",,NITIN,,,Completed,Seismic Zone-III,,,,,,,Kolhapur,,,CLASS 3,"WRD,GOM ",,16.39628983,74.23786163,,,,,dam
76.9824644463803,21.5126900332041,"2410",Berda Dam,D03408,MH09LH1147,21.512707,76.982583,Melghat,Amravati,MS,Local Nallah,"13",TE,"1987","455","10.1",,,,,"63",,,,,,NITIN,,,Completed,Seismic Zone-III,,,,,,,Amravati,,,CLASS 3,"WRD,GOM ",,21.51268959,76.98246765,,,,,dam
80.6305897045349,21.2672459977882,"2411",Bewartola Dam,D03415,MH09MH1771,21.266831,80.630096,Salekasa,Gondiya,MS,Khudus,"03",TE,,"909.5","17.6",,,,,"575",,,,"6400",,NITIN,,,Under Construction,Seismic Zone-II,,,,,,,Garhchiroli - Chimur,,,CLASS 3,"WRD,GOM ",,21.26724625,80.63059235,,,,,dam
73.8286871474552,20.5602533023379,"2412",Bhadane Dam,D03416,MH09MH0957,20.560617,73.828667,Kalvan,Nashik,MS,Tambdi,"13",TE,"1983","788","18.1",,,,,"144.76",,,,"184",,NITIN,,,Completed,Seismic Zone-III,,,,,,,Dindori,,,CLASS 3,"WRD,GOM ",,20.56025314,73.82868958,,,,,dam
79.1313265968429,21.4183977179687,"2413",Bhagimahari Dam,D03418,MH09LH0326,21.417849,79.131199,Parsivni,Nagpur,MS,Local Nallah,"03",TE,"1973","598","12",,,,,"111",,,,"141",,NITIN,,,Completed,Seismic Zone-II,,,,,,,Ramtek,,,CLASS 3,"WRD,GOM ",,21.4183979,79.13132477,,,,,dam
80.5902727299994,17.1339561837888,"2414",Akkapalem Dam,D03322,AP01LH0084,17.133378,80.588839,Tiruvuru,Krishna,AP,,"04",TE,,"433","11.1",,,,,,,,,,,Vyjayanthi,,,,Seismic Zone-III,,,,,,,Vijayawada,,,CLASS 3,Irrg.& CAD Dept.,,17.13395691,80.590271,,,,,dam
79.3873958270697,14.5602782902342,"2415",Ananthasagarm Dam,D03338,AP01LH0085,14.570026,79.386741,Atmakur,Sri Potti Sriramulu Nellore,AP,Pennar,"09",TE,,"3500","14",,,,,"339",,,,,,Vyjayanthi,,,,Seismic Zone-II,,,,,,,Nellore,,,CLASS 3,Irrg.& CAD Dept.,,14.56027794,79.38739777,,,,,dam
79.325349313585,18.7471199321034,"2416","Bandlavagu, Kukkalgudur Dam",D03342,TL47LH0085,18.746994,79.318929,Sultanabad,Karimnagar,TG,Godavari,"03",TE,,"1121","10",,,,,"251",,,,,,Vyjayanthi,,,Completed,Seismic Zone-II,,,,,,,Peddapalle,,,CLASS 3,Irrg. & CAD Dept.,,18.7471199,79.3253479,,,,,dam
78.3622928763113,19.4607588521942,"2417",Bazarthathnur Dam,D03349,TL47LH0081,19.460476,78.362619,Boath,Adilabad,TG,,"03",TE,"2004","1440","13.8",,,,,"273",,,,,,Vyjayanthi,,,Completed,Seismic Zone-II,,,,,,,Adilabad,,,CLASS 3,Irrg. & CAD Dept.,,19.46075821,78.36228943,,,,,dam
80.489317682836,17.6032314547019,"2418",Bethampudi Dam,D03355,TL47MH0056,17.60258,80.48943,Yellandu,Khammam,TG,Bethampudi,"03",TE,"1974","200","18.59",,,,,"74",,,,,,Vyjayanthi,,,Completed,Seismic Zone-III,,,,,,,Mahabubabad,,,CLASS 3,Irrg. & CAD Dept.,,17.60323143,80.48931885,,,,,dam
78.8900901663705,16.7111522015197,"2419",Bheemanpally Dam,D03358,TL47MH0037,16.712378,78.888222,Devarkonda,Nalgonda,TG,Bheemanpally,"04",TE,"1954","2019","16",,,,,"195",,,,,,Vyjayanthi,,,Completed,Seismic Zone-II,,,,,,,Nalgonda,,,CLASS 3,Irrg. & CAD Dept.,,16.71115303,78.89009094,,,,,dam
78.2919714446168,19.3541979769936,"2420",Boath Dam,D03362,TL47MH0082,19.355754,78.291364,Boath,Adilabad,TG,Godavari,"03",TE,"2004","1445","15.6",,,,,"590",,,,,,Vyjayanthi,,,Completed,Seismic Zone-II,,,,,,,Adilabad,,,CLASS 3,Irrg. & CAD Dept.,,19.35419846,78.2919693,,,,,dam
79.5312421095211,16.4819911547036,"2421",Buggavagu Dam,D03378,AP01HH0019,16.481553,79.527481,Guruzala,Guntur,AP,Buggavagu,"04",TE,"1961","2576","31",,,,,"567",OT,"9",9.144 x 1.8288,"1983",Surplus regulator,Vyjayanthi,,,Completed,Seismic Zone-II,,,,,,,Narasaraopet,,,CLASS 3,Irrg.& CAD Dept.,,16.48199081,79.53124237,,,,,dam
77.7721936418898,14.1851192841044,"2422",Bukkapatnam Dam,D03381,AP01LH0034,14.188618,77.788192,Penukonda,Anantapur,AP,,"09",TE,"1975","6017","14",,,,,"567",,,,,,Vyjayanthi,,,Completed,Seismic Zone-II,,,,,,,Hindupur,,,CLASS 3,Irrg.& CAD Dept.,,14.18511963,77.77219391,,,,,dam
77.828269041511,14.9183129665993,"2423",Chagallu Barrage Dam,D03391,AP01MH0128,14.919004,77.828099,Tadpatri,Anantapur,AP,Pennar,"09",TE + PG,,"291.5","21.43",,,,,"9712",,,,,,Vyjayanthi,,,Under Construction,Seismic Zone-II,,,,,,,Anantapur,,,CLASS 3,Irrg.& CAD Dept.,,14.91831303,77.82826996,,,,,dam
78.3209992677147,14.6966713925761,"2424",Chintakuntavagu Dam,D03411,AP01LH0091,14.696781,78.321061,Jammalamadugu,Y.S.R.,AP,Local Stream,"09",TE,,"285","13",,,,,"66",,,,,,Vyjayanthi,,,,Seismic Zone-II,,,,,,,Kadapa,,,CLASS 3,Irrg.& CAD Dept.,,14.69667149,78.32099915,,,,,dam
77.918191945928,17.0914362862943,"2425","Danpakanicheru, Allapur/ Dantakani Cheruvu Dam",D03414,TL47LH0087,17.090887,77.918504,Pargi,Rangareddy,TG,Lower Krishna,"04",TE,,"671","12.04",,,,,"50",,,,,,Vyjayanthi,,,Completed,Seismic Zone-II,,,,,,,Chevella,,,CLASS 3,Irrg. & CAD Dept.,,17.09143639,77.91819,,,,,dam
74.5487339613351,17.3585337509558,"2426",Bhakuchiwadi Dam,D03422,MH09MH1211,17.358465,74.548568,Khanapur,Sangli,MS,Local Nallah,"04",TE,"1989","1770","19.7",,,,,"150",,,,"37",,NITIN,,,Completed,Seismic Zone-III,,,,,,,Sangli,,,CLASS 3,"WRD,GOM ",,17.35853386,74.54873657,,,,,dam
74.5598459522107,20.2210312046516,"2427",Bhalur Dam,D03423,MH09MH0978,20.220769,74.559963,Nandgaon,Nashik,MS,,"13",TE,"1983","373","16.58",,,,,"349",,,,,,NITIN,,,Completed,Seismic Zone-III,,,,,,,Dindori,,,CLASS 3,"WRD,GOM ",,20.22103119,74.55984497,,,,,dam
74.5672716341061,19.1356845675129,"2428",Bhalwani Dam,D03424,MH09MH0380,19.135886,74.56635,Parner,Ahmadnagar,MS,,"03",TE,"1973","505","17.74",,,,,"946",,,,"112",,NITIN,,,Completed,Seismic Zone-III,,,,,,,Ahmadnagar,,,CLASS 3,"WRD,GOM ",,19.13568497,74.56726837,,,,,dam
